,code,area,year,sex,pop,data_type,x_cv_representative,x_cv_ascertainment
1001,220000,Jilin,2012,female,13468707.0,p,0,0
1002,220000,Jilin,2013,female,13451000.0,p,0,0
1003,220000,Jilin,2014,female,13515314.0,p,0,0
1004,220000,Jilin,2015,female,13646000.0,p,0,0
1005,220000,Jilin,2016,female,13574425.0,p,0,0
1006,220000,Jilin,2017,female,13405116.0,p,0,0
1007,220000,Jilin,2018,female,13368583.36,p,0,0
1008,230000,Heilongjiang,2005,female,18870017.0,p,0,0
1009,230000,Heilongjiang,2006,female,18789191.0,p,0,0
1010,230000,Heilongjiang,2007,female,18808011.0,p,0,0
1011,230000,Heilongjiang,2008,female,18828429.0,p,0,0
1012,230000,Heilongjiang,2009,female,18844789.0,p,0,0
1013,230000,Heilongjiang,2010,female,18852431.0,p,0,0
1014,230000,Heilongjiang,2011,female,18940403.0,p,0,0
1015,230000,Heilongjiang,2012,female,18986211.0,p,0,0
1016,230000,Heilongjiang,2013,female,19054099.0,p,0,0
1017,230000,Heilongjiang,2014,female,19149241.0,p,0,0
1018,230000,Heilongjiang,2015,female,18846161.0,p,0,0
1019,230000,Heilongjiang,2016,female,18829514.0,p,0,0
1020,230000,Heilongjiang,2017,female,18780005.0,p,0,0
1021,230000,Heilongjiang,2018,female,18658515.3,p,0,0
1022,310000,Shanghai,2005,female,8833936.0,p,0,0
1023,310000,Shanghai,2006,female,9010239.0,p,0,0
1024,310000,Shanghai,2007,female,9224325.0,p,0,0
1025,310000,Shanghai,2008,female,9376008.0,p,0,0
1026,310000,Shanghai,2009,female,9538089.0,p,0,0
1027,310000,Shanghai,2010,female,11164280.0,p,0,0
1028,310000,Shanghai,2011,female,11385195.0,p,0,0
1029,310000,Shanghai,2012,female,11538576.0,p,0,0
1030,310000,Shanghai,2013,female,11677557.0,p,0,0
1031,310000,Shanghai,2014,female,11735205.0,p,0,0
1032,310000,Shanghai,2015,female,11558048.0,p,0,0
1033,310000,Shanghai,2016,female,11628822.0,p,0,0
1034,310000,Shanghai,2017,female,11859499.0,p,0,0
1035,310000,Shanghai,2018,female,11901222.2,p,0,0
1036,320000,Jiangsu,2005,female,38072541.0,p,0,0
1037,320000,Jiangsu,2006,female,37325554.0,p,0,0
1038,320000,Jiangsu,2007,female,37702550.0,p,0,0
1039,320000,Jiangsu,2008,female,37968347.0,p,0,0
1040,320000,Jiangsu,2009,female,38212156.0,p,0,0
1041,320000,Jiangsu,2010,female,39029567.0,p,0,0
1042,320000,Jiangsu,2011,female,39211109.0,p,0,0
1043,320000,Jiangsu,2012,female,39320724.0,p,0,0
1044,320000,Jiangsu,2013,female,39424000.0,p,0,0
1045,320000,Jiangsu,2014,female,39473128.0,p,0,0
1046,320000,Jiangsu,2015,female,39616500.0,p,0,0
1047,320000,Jiangsu,2016,female,39781613.0,p,0,0
1048,320000,Jiangsu,2017,female,39882077.0,p,0,0
1049,320000,Jiangsu,2018,female,40019332.68,p,0,0
1050,330000,Zhejiang,2005,female,24134403.0,p,0,0
1051,330000,Zhejiang,2006,female,24455678.0,p,0,0
1052,330000,Zhejiang,2007,female,24863123.0,p,0,0
1053,330000,Zhejiang,2008,female,25173191.0,p,0,0
1054,330000,Zhejiang,2009,female,25483761.0,p,0,0
1055,330000,Zhejiang,2010,female,26461027.0,p,0,0
1056,330000,Zhejiang,2011,female,26627997.0,p,0,0
1057,330000,Zhejiang,2012,female,26590003.0,p,0,0
1058,330000,Zhejiang,2013,female,26680000.0,p,0,0
1059,330000,Zhejiang,2014,female,26231343.0,p,0,0
1060,330000,Zhejiang,2015,female,27025000.0,p,0,0
1061,330000,Zhejiang,2016,female,27291007.0,p,0,0
1062,330000,Zhejiang,2017,female,27595993.0,p,0,0
1063,330000,Zhejiang,2018,female,28066474.25,p,0,0
1064,340000,Anhui,2005,female,30478845.0,p,0,0
1065,340000,Anhui,2006,female,29641713.0,p,0,0
1066,340000,Anhui,2007,female,29694949.0,p,0,0
1067,340000,Anhui,2008,female,29792395.0,p,0,0
1068,340000,Anhui,2009,female,29788274.0,p,0,0
1069,340000,Anhui,2010,female,29254975.0,p,0,0
1070,340000,Anhui,2011,female,29584116.0,p,0,0
1071,340000,Anhui,2012,female,29684241.0,p,0,0
1072,340000,Anhui,2013,female,29742300.0,p,0,0
1073,340000,Anhui,2014,female,30610710.0,p,0,0
1074,340000,Anhui,2015,female,30528465.0,p,0,0
1075,340000,Anhui,2016,female,30393023.0,p,0,0
1076,340000,Anhui,2017,female,30961001.0,p,0,0
1077,340000,Anhui,2018,female,31078653.2,p,0,0
1078,350000,Fujian,2005,female,17577255.0,p,0,0
1079,350000,Fujian,2006,female,17362060.0,p,0,0
1080,350000,Fujian,2007,female,17479062.0,p,0,0
1081,350000,Fujian,2008,female,17596563.0,p,0,0
1082,350000,Fujian,2009,female,17714276.0,p,0,0
1083,350000,Fujian,2010,female,17913218.0,p,0,0
1084,350000,Fujian,2011,female,18080009.0,p,0,0
1085,350000,Fujian,2012,female,18209991.0,p,0,0
1086,350000,Fujian,2013,female,18360000.0,p,0,0
1087,350000,Fujian,2014,female,18249024.0,p,0,0
1088,350000,Fujian,2015,female,18900000.0,p,0,0
1089,350000,Fujian,2016,female,19141127.0,p,0,0
1090,350000,Fujian,2017,female,19139988.0,p,0,0
1091,350000,Fujian,2018,female,19446539.68,p,0,0
1092,360000,Jiangxi,2005,female,21168765.0,p,0,0
1093,360000,Jiangxi,2006,female,20900543.0,p,0,0
1094,360000,Jiangxi,2007,female,21050114.0,p,0,0
1095,360000,Jiangxi,2008,female,21215321.0,p,0,0
1096,360000,Jiangxi,2009,female,21381535.0,p,0,0
1097,360000,Jiangxi,2010,female,21483200.0,p,0,0
1098,360000,Jiangxi,2011,female,21750017.0,p,0,0
1099,360000,Jiangxi,2012,female,21852996.0,p,0,0
1100,360000,Jiangxi,2013,female,21955757.0,p,0,0
1101,360000,Jiangxi,2014,female,21705098.0,p,0,0
1102,360000,Jiangxi,2015,female,22219189.0,p,0,0
1103,360000,Jiangxi,2016,female,22429577.0,p,0,0
1104,360000,Jiangxi,2017,female,22515003.0,p,0,0
1105,360000,Jiangxi,2018,female,22791632.24,p,0,0
1106,370000,Shandong,2005,female,46247197.0,p,0,0
1107,370000,Shandong,2006,female,45996379.0,p,0,0
1108,370000,Shandong,2007,female,46290613.0,p,0,0
1109,370000,Shandong,2008,female,46547598.0,p,0,0
1110,370000,Shandong,2009,female,46818568.0,p,0,0
1111,370000,Shandong,2010,female,47339890.0,p,0,0
1112,370000,Shandong,2011,female,47709418.0,p,0,0
1113,370000,Shandong,2012,female,47946463.0,p,0,0
1114,370000,Shandong,2013,female,47777886.0,p,0,0
1115,370000,Shandong,2014,female,48306141.0,p,0,0
1116,370000,Shandong,2015,female,48085991.0,p,0,0
1117,370000,Shandong,2016,female,48541518.0,p,0,0
1118,370000,Shandong,2017,female,48830394.0,p,0,0
1119,370000,Shandong,2018,female,49006406.31,p,0,0
1120,410000,Henan,2005,female,46159195.0,p,0,0
1121,410000,Henan,2006,female,45563093.0,p,0,0
1122,410000,Henan,2007,female,45420508.0,p,0,0
1123,410000,Henan,2008,female,45769521.0,p,0,0
1124,410000,Henan,2009,female,46065170.0,p,0,0
1125,410000,Henan,2010,female,46534711.0,p,0,0
1126,410000,Henan,2011,female,45250228.0,p,0,0
1127,410000,Henan,2012,female,45341802.0,p,0,0
1128,410000,Henan,2013,female,45639269.0,p,0,0
1129,410000,Henan,2014,female,46636542.0,p,0,0
1130,410000,Henan,2015,female,46366532.0,p,0,0
1131,410000,Henan,2016,female,46733012.0,p,0,0
1132,410000,Henan,2017,female,47030865.0,p,0,0
1133,410000,Henan,2018,female,47163045.52,p,0,0
1134,420000,Hubei,2005,female,28053074.0,p,0,0
1135,420000,Hubei,2006,female,27374106.0,p,0,0
1136,420000,Hubei,2007,female,27418747.0,p,0,0
1137,420000,Hubei,2008,female,27492909.0,p,0,0
1138,420000,Hubei,2009,female,27552736.0,p,0,0
1139,420000,Hubei,2010,female,27844807.0,p,0,0
1140,420000,Hubei,2011,female,28010014.0,p,0,0
1141,420000,Hubei,2012,female,28113102.0,p,0,0
1142,420000,Hubei,2013,female,28279001.0,p,0,0
1143,420000,Hubei,2014,female,28523202.0,p,0,0
1144,420000,Hubei,2015,female,28670000.0,p,0,0
1145,420000,Hubei,2016,female,28855156.0,p,0,0
1146,420000,Hubei,2017,female,29052394.0,p,0,0
1147,420000,Hubei,2018,female,29230964.21,p,0,0
1148,430000,Hunan,2005,female,30908193.0,p,0,0
1149,430000,Hunan,2006,female,30499455.0,p,0,0
1150,430000,Hunan,2007,female,30585874.0,p,0,0
1151,430000,Hunan,2008,female,30730735.0,p,0,0
1152,430000,Hunan,2009,female,30880094.0,p,0,0
1153,430000,Hunan,2010,female,31908532.0,p,0,0
1154,430000,Hunan,2011,female,32048600.0,p,0,0
1155,430000,Hunan,2012,female,32232217.0,p,0,0
1156,430000,Hunan,2013,female,32391000.0,p,0,0
1157,430000,Hunan,2014,female,32818591.0,p,0,0
1158,430000,Hunan,2015,female,32832100.0,p,0,0
1159,430000,Hunan,2016,female,33488718.0,p,0,0
1160,430000,Hunan,2017,female,33252710.0,p,0,0
1161,430000,Hunan,2018,female,33398688.7,p,0,0
1162,440000,Guangdong,2005,female,45378099.0,p,0,0
1163,440000,Guangdong,2006,female,45406665.0,p,0,0
1164,440000,Guangdong,2007,female,46119125.0,p,0,0
1165,440000,Guangdong,2008,female,46588811.0,p,0,0
1166,440000,Guangdong,2009,female,47054770.0,p,0,0
1167,440000,Guangdong,2010,female,49906204.0,p,0,0
1168,440000,Guangdong,2011,female,50266390.0,p,0,0
1169,440000,Guangdong,2012,female,50194401.0,p,0,0
1170,440000,Guangdong,2013,female,50952800.0,p,0,0
1171,440000,Guangdong,2014,female,49052462.0,p,0,0
1172,440000,Guangdong,2015,female,51760750.0,p,0,0
1173,440000,Guangdong,2016,female,52217241.0,p,0,0
1174,440000,Guangdong,2017,female,53063902.0,p,0,0
1175,440000,Guangdong,2018,female,54472667.08,p,0,0
1176,450000,Guangxi,2005,female,22444736.0,p,0,0
1177,450000,Guangxi,2006,female,22269470.0,p,0,0
1178,450000,Guangxi,2007,female,22515221.0,p,0,0
1179,450000,Guangxi,2008,female,22757170.0,p,0,0
1180,450000,Guangxi,2009,female,22961899.0,p,0,0
1181,450000,Guangxi,2010,female,22090319.0,p,0,0
1182,450000,Guangxi,2011,female,22209998.0,p,0,0
1183,450000,Guangxi,2012,female,22399994.0,p,0,0
1184,450000,Guangxi,2013,female,22720000.0,p,0,0
1185,450000,Guangxi,2014,female,22816343.0,p,0,0
1186,450000,Guangxi,2015,female,22764062.0,p,0,0
1187,450000,Guangxi,2016,female,23486086.0,p,0,0
1188,450000,Guangxi,2017,female,23491994.0,p,0,0
1189,450000,Guangxi,2018,female,23721628.27,p,0,0
1190,460000,Hainan,2005,female,3934173.0,p,0,0
1191,460000,Hainan,2006,female,3946430.0,p,0,0
1192,460000,Hainan,2007,female,3990854.0,p,0,0
1193,460000,Hainan,2008,female,4035452.0,p,0,0
1194,460000,Hainan,2009,female,4085269.0,p,0,0
1195,460000,Hainan,2010,female,4111606.0,p,0,0
1196,460000,Hainan,2011,female,4154999.0,p,0,0
1197,460000,Hainan,2012,female,4197627.0,p,0,0
1198,460000,Hainan,2013,female,4276956.0,p,0,0
1199,460000,Hainan,2014,female,4195075.0,p,0,0
1200,460000,Hainan,2015,female,4306357.0,p,0,0
1201,460000,Hainan,2016,female,4332396.0,p,0,0
1202,460000,Hainan,2017,female,5168797.0,p,0,0
1203,460000,Hainan,2018,female,5541228.485,p,0,0
1204,500000,Chongqing,2005,female,13881296.0,p,0,0
1205,500000,Chongqing,2006,female,13562510.0,p,0,0
1206,500000,Chongqing,2007,female,13612593.0,p,0,0
1207,500000,Chongqing,2008,female,13735725.0,p,0,0
1208,500000,Chongqing,2009,female,13844475.0,p,0,0
1209,500000,Chongqing,2010,female,14250290.0,p,0,0
1210,500000,Chongqing,2011,female,14407000.0,p,0,0
1211,500000,Chongqing,2012,female,14536033.0,p,0,0
1212,500000,Chongqing,2013,female,14667200.0,p,0,0
1213,500000,Chongqing,2014,female,14529862.0,p,0,0
1214,500000,Chongqing,2015,female,14907800.0,p,0,0
1215,500000,Chongqing,2016,female,15047492.0,p,0,0
1216,500000,Chongqing,2017,female,15243200.0,p,0,0
1217,500000,Chongqing,2018,female,15488678.58,p,0,0
1218,510000,Sichuan,2005,female,41175289.0,p,0,0
1219,510000,Sichuan,2006,female,39673978.0,p,0,0
1220,510000,Sichuan,2007,female,39498473.0,p,0,0
1221,510000,Sichuan,2008,female,39581112.0,p,0,0
1222,510000,Sichuan,2009,female,39838764.0,p,0,0
1223,510000,Sichuan,2010,female,39590061.0,p,0,0
1224,510000,Sichuan,2011,female,39630266.0,p,0,0
1225,510000,Sichuan,2012,female,39758368.0,p,0,0
1226,510000,Sichuan,2013,female,40138506.0,p,0,0
1227,510000,Sichuan,2014,female,41065116.0,p,0,0
1228,510000,Sichuan,2015,female,40840000.0,p,0,0
1229,510000,Sichuan,2016,female,40933740.0,p,0,0
1230,510000,Sichuan,2017,female,41131899.0,p,0,0
1231,510000,Sichuan,2018,female,41154184.13,p,0,0
1232,520000,Guizhou,2005,female,18095147.0,p,0,0
1233,520000,Guizhou,2006,female,17983481.0,p,0,0
1234,520000,Guizhou,2007,female,18018963.0,p,0,0
1235,520000,Guizhou,2008,female,18178849.0,p,0,0
1236,520000,Guizhou,2009,female,18216814.0,p,0,0
1237,520000,Guizhou,2010,female,16795031.0,p,0,0
1238,520000,Guizhou,2011,female,16677879.0,p,0,0
1239,520000,Guizhou,2012,female,16749444.0,p,0,0
1240,520000,Guizhou,2013,female,16797200.0,p,0,0
1241,520000,Guizhou,2014,female,17139248.0,p,0,0
1242,520000,Guizhou,2015,female,17088700.0,p,0,0
1243,520000,Guizhou,2016,female,17226842.0,p,0,0
1244,520000,Guizhou,2017,female,17340791.0,p,0,0
1245,520000,Guizhou,2018,female,17408497.29,p,0,0
1246,530000,Yunnan,2005,female,21541880.0,p,0,0
1247,530000,Yunnan,2006,female,21477895.0,p,0,0
1248,530000,Yunnan,2007,female,21637839.0,p,0,0
1249,530000,Yunnan,2008,female,21788767.0,p,0,0
1250,530000,Yunnan,2009,female,21935115.0,p,0,0
1251,530000,Yunnan,2010,female,22115735.0,p,0,0
1252,530000,Yunnan,2011,female,22263997.0,p,0,0
1253,530000,Yunnan,2012,female,22413996.0,p,0,0
1254,530000,Yunnan,2013,female,22543000.0,p,0,0
1255,530000,Yunnan,2014,female,22950302.0,p,0,0
1256,530000,Yunnan,2015,female,22830733.0,p,0,0
1257,530000,Yunnan,2016,female,23163240.0,p,0,0
1258,530000,Yunnan,2017,female,23095950.0,p,0,0
1259,530000,Yunnan,2018,female,23144704.45,p,0,0
1260,540000,Xizang,2005,female,1398921.0,p,0,0
1261,540000,Xizang,2006,female,1385314.0,p,0,0
1262,540000,Xizang,2007,female,1399617.0,p,0,0
1263,540000,Xizang,2008,female,1413861.0,p,0,0
1264,540000,Xizang,2009,female,1428258.0,p,0,0
1265,540000,Xizang,2010,female,1453278.0,p,0,0
1266,540000,Xizang,2011,female,1480181.0,p,0,0
1267,540000,Xizang,2012,female,1503044.0,p,0,0
1268,540000,Xizang,2013,female,1516898.0,p,0,0
1269,540000,Xizang,2014,female,1579265.0,p,0,0
1270,540000,Xizang,2015,female,1594642.0,p,0,0
1271,540000,Xizang,2016,female,1638828.0,p,0,0
1272,540000,Xizang,2017,female,1669998.0,p,0,0
1273,540000,Xizang,2018,female,1701386.299,p,0,0
1274,610000,Shanxi_S,2005,female,18414533.0,p,0,0
1275,610000,Shanxi_S,2006,female,18023882.0,p,0,0
1276,610000,Shanxi_S,2007,female,18100389.0,p,0,0
1277,610000,Shanxi_S,2008,female,18181577.0,p,0,0
1278,610000,Shanxi_S,2009,female,18243051.0,p,0,0
1279,610000,Shanxi_S,2010,female,18039587.0,p,0,0
1280,610000,Shanxi_S,2011,female,18121999.0,p,0,0
1281,610000,Shanxi_S,2012,female,18146191.0,p,0,0
1282,610000,Shanxi_S,2013,female,18202751.0,p,0,0
1283,610000,Shanxi_S,2014,female,18232784.0,p,0,0
1284,610000,Shanxi_S,2015,female,18347300.0,p,0,0
1285,610000,Shanxi_S,2016,female,18455812.0,p,0,0
1286,610000,Shanxi_S,2017,female,18555905.0,p,0,0
1287,610000,Shanxi_S,2018,female,18664879.55,p,0,0
1288,620000,Gansu,2005,female,12852695.0,p,0,0
1289,620000,Gansu,2006,female,12613064.0,p,0,0
1290,620000,Gansu,2007,female,12675975.0,p,0,0
1291,620000,Gansu,2008,female,12739461.0,p,0,0
1292,620000,Gansu,2009,female,12784550.0,p,0,0
1293,620000,Gansu,2010,female,12511087.0,p,0,0
1294,620000,Gansu,2011,female,12543711.0,p,0,0
1295,620000,Gansu,2012,female,12606806.0,p,0,0
1296,620000,Gansu,2013,female,12634600.0,p,0,0
1297,620000,Gansu,2014,female,12479515.0,p,0,0
1298,620000,Gansu,2015,female,12727400.0,p,0,0
1299,620000,Gansu,2016,female,12778539.0,p,0,0
1300,620000,Gansu,2017,female,12864499.0,p,0,0
1301,620000,Gansu,2018,female,12995448.35,p,0,0
1302,630000,Qinghai,2005,female,2686563.0,p,0,0
1303,630000,Qinghai,2006,female,2662681.0,p,0,0
1304,630000,Qinghai,2007,female,2683500.0,p,0,0
1305,630000,Qinghai,2008,female,2696100.0,p,0,0
1306,630000,Qinghai,2009,female,2712060.0,p,0,0
1307,630000,Qinghai,2010,female,2712912.0,p,0,0
1308,630000,Qinghai,2011,female,2806221.0,p,0,0
1309,630000,Qinghai,2012,female,2782249.0,p,0,0
1310,630000,Qinghai,2013,female,2851400.0,p,0,0
1311,630000,Qinghai,2014,female,2901346.0,p,0,0
1312,630000,Qinghai,2015,female,2881500.0,p,0,0
1313,630000,Qinghai,2016,female,2896313.0,p,0,0
1314,630000,Qinghai,2017,female,2947596.0,p,0,0
1315,630000,Qinghai,2018,female,2963175.9269999997,p,0,0
1316,640000,Ningxia,2005,female,2958313.0,p,0,0
1317,640000,Ningxia,2006,female,2960493.0,p,0,0
1318,640000,Ningxia,2007,female,2991602.0,p,0,0
1319,640000,Ningxia,2008,female,3030981.0,p,0,0
1320,640000,Ningxia,2009,female,3069470.0,p,0,0
1321,640000,Ningxia,2010,female,3074295.0,p,0,0
1322,640000,Ningxia,2011,female,3119406.0,p,0,0
1323,640000,Ningxia,2012,female,3156435.0,p,0,0
1324,640000,Ningxia,2013,female,3196800.0,p,0,0
1325,640000,Ningxia,2014,female,3214407.0,p,0,0
1326,640000,Ningxia,2015,female,3234076.0,p,0,0
1327,640000,Ningxia,2016,female,3257807.0,p,0,0
1328,640000,Ningxia,2017,female,3377002.0,p,0,0
1329,640000,Ningxia,2018,female,3433007.894,p,0,0
1330,650000,Xinjiang,2005,female,9913142.0,p,0,0
1331,650000,Xinjiang,2006,female,9999722.0,p,0,0
1332,650000,Xinjiang,2007,female,10227942.0,p,0,0
1333,650000,Xinjiang,2008,female,10411286.0,p,0,0
1334,650000,Xinjiang,2009,female,10555654.0,p,0,0
1335,650000,Xinjiang,2010,female,10628957.0,p,0,0
1336,650000,Xinjiang,2011,female,10799568.0,p,0,0
1337,650000,Xinjiang,2012,female,10914712.0,p,0,0
1338,650000,Xinjiang,2013,female,10999572.0,p,0,0
1339,650000,Xinjiang,2014,female,11239702.0,p,0,0
1340,650000,Xinjiang,2015,female,11429483.0,p,0,0
1341,650000,Xinjiang,2016,female,11789561.0,p,0,0
1342,650000,Xinjiang,2017,female,12084001.0,p,0,0
1343,650000,Xinjiang,2018,female,12379299.53,p,0,0
